transaction_id,user_id,country,transaction_date,amount,payment_method
5037002,5037,Italy,2023-09-25,816.86,Card
911005,911,USA,2024-06-08,748.58,Card
5911003,5911,India,2024-08-24,196.23,PayPal
2286002,2286,Germany,2024-12-10,528.67,PayPal
4302001,4302,Japan,2023-04-27,406.77,Card
27400003,274,Japan,2024-06-21,619.14,ApplePay
5507003,5507,China,2024-02-08,77.69,PayPal
6765004,6765,Brazil,2024-02-24,434.58,Card
5473009,5473,Mexico,2024-11-26,146.83,Card
1703007,1703,China,2024-08-26,550.51,Card
9511004,9511,India,2024-08-28,90.31,PayPal
505002,505,China,2024-09-25,658.85,Card
6587006,6587,Germany,2024-08-30,180.34,Card
4022004,4022,Mexico,2022-11-23,154.4,Card
698400001,6984,Russia,2024-07-20,720.26,ApplePay
4760003,4760,France,2024-10-04,65.86,PayPal
9573004,9573,France,2024-08-29,392.42,PayPal
3836004,3836,Italy,2025-01-22,944.61,PayPal
5458002,5458,USA,2025-02-26,970.37,Card
8006003,8006,Germany,2023-02-09,224.46,PayPal
89002,89,Russia,2024-05-04,866.72,PayPal
5482007,5482,USA,2023-08-09,298.21,PayPal
9601001,9601,India,2024-08-20,305.41,Card
8926002,8926,Korea,2024-07-24,744.01,Card
6333004,6333,India,2024-10-13,573.47,PayPal
663002,663,China,2023-10-17,522.07,Card
8438004,8438,Japan,2023-07-14,941.93,Card
711800005,7118,Korea,2024-06-02,147.46,ApplePay
2022008,2022,Brazil,2025-02-23,143.03,Card
3408006,3408,Brazil,2024-11-07,308.09,PayPal
7849002,7849,India,2024-06-30,71.02,Card
254004,254,Brazil,2025-01-13,60.04,Card
6878007,6878,China,2024-01-14,188.29,Card
5119003,5119,India,2024-08-24,163.24,PayPal
7871004,7871,China,2025-02-16,256.72,PayPal
9532002,9532,Germany,2024-05-26,6.22,Card
7710004,7710,Korea,2024-10-18,423.03,Card
3056003,3056,USA,2024-11-22,398.8,Card
226784840,3586,USA,1970-01-01,79.68,Card
317007,317,Germany,2024-03-01,542.87,Card
140815759,452,Germany,1970-01-01,338.76,Card
483200004,4832,France,2024-10-17,903.69,ApplePay
3172003,3172,Korea,2023-12-19,303.87,PayPal
8671001,8671,Brazil,2023-12-18,107.89,PayPal
8683001,8683,France,2024-02-09,885.36,Card
7404002,7404,Germany,2024-12-19,492.58,Card
8779007,8779,India,2023-09-05,281.38,Card
6904006,6904,Germany,2024-12-13,153.02,Card
5584002,5584,China,2024-12-31,465.7,PayPal
5953001,5953,Brazil,2024-02-06,350.33,PayPal
2871005,2871,France,2023-06-16,411.81,PayPal
3056004,3056,USA,2024-10-21,268.67,PayPal
800600005,8006,Germany,2024-05-13,594.46,ApplePay
7453007,7453,India,2024-03-01,668.19,Card
43100005,431,Brazil,2025-03-06,64.6,ApplePay
836136159,1776,France,1970-01-01,779.02,Card
9062006,9062,Korea,2024-11-13,624.46,Card
7320001,7320,China,2024-12-20,358.7,PayPal
4356001,4356,Korea,2024-12-26,518.25,Card
503200003,5032,India,2025-01-23,41.9,ApplePay
3586001,3586,USA,2023-06-17,840.31,PayPal
529008,529,Italy,2023-02-05,662.73,PayPal
9719001,9719,France,2024-03-06,850.09,Card
6038007,6038,Germany,2024-09-25,493.05,PayPal
3096001,3096,Korea,2024-08-28,661.13,PayPal
9707001,9707,Japan,2023-12-14,612.71,PayPal
1881004,1881,Italy,2024-12-06,976.98,PayPal
6438001,6438,Mexico,2024-10-29,76.76,Card
412008,412,India,2024-12-13,930.77,PayPal
8716002,8716,Russia,2024-05-23,394.85,PayPal
373005,373,Brazil,2025-01-27,77.46,PayPal
8471002,8471,China,2024-09-26,694.24,Card
996146492,9086,France,1970-01-01,181.13,ApplePay
3690003,3690,India,2024-12-15,567.58,Card
9681002,9681,Japan,2024-04-06,836.76,Card
815000002,8150,Italy,2024-04-17,518.33,ApplePay
1973002,1973,Brazil,2025-02-05,302.12,PayPal
3727007,3727,France,2024-05-25,470.21,PayPal
3827001,3827,Germany,2025-03-06,826.36,Card
3057003,3057,USA,2024-09-20,540.34,Card
2964002,2964,China,2024-05-16,236.93,PayPal
5718006,5718,Italy,2025-02-07,983.98,Card
397005,397,Russia,2024-12-11,965.44,PayPal
2263008,2263,France,2025-01-16,20.51,PayPal
8455004,8455,India,2024-03-30,46.13,Card
2429004,2429,Korea,2025-02-28,830.22,Card
1881003,1881,Italy,2024-06-10,259.08,PayPal
9081002,9081,USA,2024-12-19,143.84,Card
243218169,7782,France,1970-01-01,801.02,PayPal
1981005,1981,Mexico,2023-01-05,534.27,Card
4015008,4015,Brazil,2024-02-07,200.07,Card
1158002,1158,France,2024-03-29,325.83,Card
6266005,6266,Brazil,2024-02-21,293.86,PayPal
6505007,6505,Mexico,2024-11-21,254.77,PayPal
6772003,6772,Brazil,2023-05-09,158.35,Card
8343009,8343,Mexico,2025-02-06,47.89,PayPal
3402001,3402,China,2024-05-06,45.68,Card
1667001,1667,France,2024-10-10,920.66,Card
648004,648,China,2024-11-15,507.95,PayPal
4957008,4957,Korea,2023-05-08,142.65,Card
718004,718,Brazil,2024-01-31,52.31,Card
6055004,6055,Italy,2022-08-25,957.55,Card
1571007,1571,Germany,2024-05-06,547.09,PayPal
5565003,5565,India,2024-03-26,813.35,PayPal
9783001,9783,USA,2025-01-25,873.73,Card
903100007,9031,France,2024-09-18,424.99,ApplePay
6551001,6551,China,2023-11-29,123.51,Card
5537010,5537,Mexico,2024-08-09,61.66,PayPal
5734004,5734,Italy,2024-06-03,440.12,Card
2917001,2917,Russia,2024-11-16,553.03,Card
4292003,4292,China,2024-10-03,695.37,PayPal
3810010,3810,China,2023-11-22,506.89,Card
1838005,1838,Brazil,2024-09-22,723.16,Card
3666003,3666,Japan,2024-04-04,353.87,PayPal
721003,721,Italy,2024-09-27,377.84,Card
4694001,4694,Brazil,2023-02-10,5.41,Card
2810001,2810,France,2024-03-10,515.63,Card
298600004,2986,China,2024-08-15,304.75,ApplePay
2992006,2992,USA,2024-04-29,18.87,Card
324600003,3246,Italy,2024-03-26,279.86,ApplePay
815000005,8150,Italy,2025-01-23,602.13,ApplePay
6579003,6579,France,2022-03-14,896.92,Card
6690001,6690,China,2024-03-04,92.84,Card
335007,335,France,2024-03-27,425.83,PayPal
901900002,9019,Korea,2024-09-27,27.51,ApplePay
498001,498,Germany,2024-12-25,271.77,Card
3219008,3219,China,2025-01-06,711.23,Card
8050006,8050,USA,2024-04-28,966.93,Card
3412001,3412,India,2022-12-27,938.95,PayPal
1354008,1354,France,2025-01-12,16.04,Card
9354007,9354,Mexico,2023-08-03,126.21,PayPal
8799005,8799,France,2024-06-25,214.29,Card
3808005,3808,Germany,2024-05-17,170.2,PayPal
638000007,6380,Korea,2024-08-12,527.65,ApplePay
411900005,4119,India,2024-05-21,730.66,ApplePay
7983004,7983,Germany,2025-01-28,329.85,Card
1041005,1041,India,2024-04-29,955.7,Card
525003,525,Germany,2024-08-31,323.11,Card
3810004,3810,China,2023-05-31,775.02,Card
2137002,2137,China,2023-04-13,318.23,PayPal
5757001,5757,USA,2023-05-13,688.09,PayPal
7899005,7899,USA,2025-01-24,5.49,PayPal
461100008,4611,USA,2025-02-04,700.08,ApplePay
5584007,5584,China,2024-12-18,182.98,Card
9706002,9706,Mexico,2023-08-18,212.25,PayPal
3534006,3534,Italy,2024-09-06,502.69,PayPal
656000002,6560,India,2024-04-08,967.1,ApplePay
4471003,4471,Brazil,2023-09-23,344.03,Card
7274004,7274,India,2024-12-13,944.64,PayPal
383600008,3836,Italy,2025-02-17,594.07,ApplePay
1388002,1388,Korea,2024-10-30,628.76,PayPal
2657001,2657,India,2025-03-08,646.15,PayPal
282800008,2828,Brazil,2024-04-12,146.91,ApplePay
1384005,1384,France,2024-09-04,79.46,PayPal
2992004,2992,USA,2024-06-09,913.88,Card
7320009,7320,China,2024-08-23,189.77,Card
9878007,9878,Korea,2023-11-10,316.99,PayPal
555354539,4269,China,1970-01-01,68.59,Card
6285003,6285,Germany,2024-02-12,764.64,PayPal
481500002,4815,Brazil,2024-12-18,460.91,ApplePay
188005,188,India,2022-05-04,991.51,Card
3810009,3810,China,2023-11-27,84.88,PayPal
4330004,4330,USA,2024-10-21,731.0,PayPal
9162002,9162,China,2024-09-16,553.98,Card
4773002,4773,USA,2023-02-09,937.55,PayPal
6321001,6321,Japan,2024-04-18,585.02,Card
9462003,9462,Italy,2025-01-29,719.28,Card
7655002,7655,Germany,2025-01-08,630.44,Card
9395003,9395,France,2024-10-03,189.75,Card
4584003,4584,Germany,2024-07-06,462.47,PayPal
2286003,2286,Germany,2024-05-18,463.04,Card
50500003,505,China,2024-11-14,577.04,ApplePay
718006,718,Brazil,2023-06-30,50.92,PayPal
6472002,6472,Brazil,2025-02-10,622.29,PayPal
335005,335,France,2024-10-01,303.41,Card
1321003,1321,USA,2024-11-14,182.4,PayPal
465006,465,Germany,2023-01-07,36.69,PayPal
2263009,2263,France,2025-01-27,626.37,Card
6131002,6131,India,2024-03-11,426.29,Card
4598001,4598,Korea,2024-12-17,337.22,Card
9573001,9573,France,2024-03-31,547.47,PayPal
9372005,9372,Korea,2025-01-07,119.98,Card
528001,528,Mexico,2023-06-29,25.56,Card
1538007,1538,Germany,2024-11-07,727.44,PayPal
9935002,9935,Brazil,2024-12-09,329.33,Card
2137004,2137,China,2024-07-31,945.49,Card
6984004,6984,Russia,2023-06-09,899.92,Card
8386010,8386,France,2024-09-15,256.97,PayPal
3412002,3412,India,2023-11-02,148.83,PayPal
4110002,4110,USA,2024-07-06,17.45,Card
5099008,5099,USA,2025-01-30,775.58,PayPal
2964008,2964,China,2024-07-31,885.15,Card
617100005,6171,China,2024-07-18,442.65,ApplePay
573400006,5734,Italy,2024-06-08,923.88,ApplePay
5197001,5197,Germany,2023-09-12,444.63,PayPal
4886004,4886,India,2025-01-05,575.18,PayPal
1289004,1289,China,2024-06-14,677.34,PayPal
6529001,6529,Brazil,2024-04-15,279.97,PayPal
9200001,9200,Japan,2024-05-26,3.58,Card
529009,529,Italy,2024-03-28,156.06,PayPal
4447001,4447,Germany,2023-11-01,903.37,Card
4807003,4807,Russia,2025-01-21,10.46,PayPal
9152002,9152,Japan,2023-07-07,496.02,PayPal
9719007,9719,France,2024-01-11,985.46,PayPal
7427002,7427,India,2024-05-18,800.89,PayPal
6296001,6296,India,2024-08-31,1.6,Card
373200002,3732,Korea,2025-01-18,38.58,ApplePay
1554007,1554,Korea,2023-11-06,393.82,PayPal
2800006,2800,USA,2023-04-08,108.43,Card
521002,521,USA,2023-08-13,514.15,Card
8385005,8385,India,2024-04-11,251.32,Card
2246009,2246,Germany,2024-12-09,473.66,PayPal
6902005,6902,Germany,2024-02-18,134.32,Card
296071255,3727,France,1970-01-01,393.51,PayPal
8453005,8453,China,2023-10-11,578.94,PayPal
3429001,3429,Germany,2025-01-17,684.54,Card
7274005,7274,India,2025-02-26,278.06,PayPal
8841005,8841,France,2024-03-29,620.68,Card
8455002,8455,India,2024-02-01,653.46,PayPal
7596001,7596,Brazil,2025-02-08,279.36,Card
3006,3,Brazil,2024-09-25,548.5,PayPal
849001,849,France,2024-11-08,888.85,PayPal
9341001,9341,Korea,2024-07-01,888.2,Card
797700007,7977,USA,2024-09-17,479.37,ApplePay
2022006,2022,Brazil,2025-02-02,84.33,PayPal
1717010,1717,Korea,2024-08-06,570.45,PayPal
8683006,8683,France,2024-05-22,589.19,Card
1576005,1576,Italy,2024-05-03,176.96,Card
6594002,6594,USA,2025-01-31,313.07,Card
787003,787,Korea,2024-10-29,969.51,Card
6190003,6190,Japan,2024-12-30,99.59,PayPal
6296008,6296,India,2024-06-15,146.28,PayPal
2992003,2992,USA,2024-09-23,678.34,Card
685002,685,Brazil,2024-10-27,461.91,Card
7104010,7104,India,2024-07-22,769.09,Card
8457002,8457,Brazil,2023-03-23,840.15,PayPal
1750001,1750,France,2024-01-07,697.9,Card
704300006,7043,Germany,2024-06-15,274.49,ApplePay
5886004,5886,Mexico,2024-08-25,346.85,PayPal
729500001,7295,Japan,2024-10-14,636.03,ApplePay
9098007,9098,Mexico,2024-07-03,411.63,PayPal
3251006,3251,Germany,2024-10-18,918.99,PayPal
4832001,4832,France,2024-06-30,74.58,Card
8799006,8799,France,2024-09-24,996.89,PayPal
4330001,4330,USA,2024-11-14,379.39,PayPal
9138002,9138,Italy,2024-09-01,669.69,Card
3100004,3100,France,2024-02-15,506.7,Card
5694001,5694,Germany,2024-06-20,882.31,Card
8998009,8998,Italy,2024-09-10,891.17,PayPal
124200001,1242,China,2024-05-28,306.41,ApplePay
5911001,5911,India,2024-05-26,997.59,Card
940700005,9407,Germany,2024-04-25,820.26,ApplePay
9208007,9208,Mexico,2024-12-22,67.59,PayPal
335004,335,France,2024-11-03,317.46,PayPal
8455010,8455,India,2024-05-08,172.39,Card
8455009,8455,India,2024-03-05,985.09,Card
9326008,9326,Korea,2025-02-09,77.29,Card
9019002,9019,Korea,2023-08-27,892.41,PayPal
1576004,1576,Italy,2024-04-18,739.67,PayPal
9833003,9833,Brazil,2022-12-28,783.27,Card
5032002,5032,India,2023-12-30,605.46,PayPal
514005,514,France,2024-09-03,697.23,Card
6636005,6636,Russia,2024-06-21,313.33,Card
9601002,9601,India,2023-10-19,268.22,PayPal
6140001,6140,USA,2024-10-27,672.36,PayPal
764201888,375,Brazil,1970-01-01,184.91,Card
755195235,6547,Mexico,1970-01-01,202.77,PayPal
8349002,8349,Brazil,2023-11-28,803.71,Card
8322002,8322,France,2025-02-26,784.44,Card
6267007,6267,India,2023-05-31,338.48,PayPal
1981003,1981,Mexico,2022-10-07,651.46,PayPal
595300002,5953,Brazil,2024-09-01,579.65,ApplePay
7295001,7295,Japan,2022-02-21,411.22,Card
727900002,7279,Italy,2024-04-28,825.13,ApplePay
961500003,9615,India,2024-12-29,418.9,ApplePay
4928004,4928,Korea,2025-01-28,232.24,PayPal
5694006,5694,Germany,2024-01-01,856.11,PayPal
1595001,1595,India,2024-01-01,88.27,Card
8213001,8213,China,2025-03-02,540.46,Card
3259007,3259,Korea,2024-08-07,543.93,PayPal
1019003,1019,USA,2024-11-14,784.39,PayPal
7141004,7141,Italy,2024-09-03,59.9,Card
6553001,6553,Japan,2025-01-19,49.65,PayPal
2461002,2461,Mexico,2024-06-15,294.92,PayPal
1561002,1561,Germany,2024-07-13,72.91,PayPal
3056002,3056,USA,2024-10-29,584.17,PayPal
3494001,3494,India,2024-11-08,604.36,PayPal
1051005,1051,Mexico,2024-10-07,161.48,Card
8998007,8998,Italy,2023-08-20,2.46,PayPal
8364003,8364,Brazil,2023-02-25,241.9,Card
375006,375,Brazil,2024-11-10,863.42,PayPal
6267003,6267,India,2022-12-25,20.69,PayPal
8462002,8462,France,2023-02-16,561.54,PayPal
9674004,9674,Brazil,2023-10-22,130.74,PayPal
1482002,1482,Korea,2024-03-12,970.81,Card
6722007,6722,Italy,2025-02-01,506.72,Card
9601009,9601,India,2024-10-03,896.37,PayPal
2234002,2234,Italy,2025-02-18,974.1,Card
6613002,6613,France,2024-08-02,133.64,Card
2484005,2484,Brazil,2025-02-26,510.94,PayPal
3390004,3390,Italy,2022-12-29,875.31,PayPal
6578001,6578,China,2024-09-13,713.92,PayPal
6466003,6466,India,2024-11-12,826.06,Card
9086001,9086,France,2024-06-09,556.1,Card
7404001,7404,Germany,2024-11-27,961.4,PayPal
5681003,5681,USA,2023-12-26,482.36,PayPal
5565004,5565,India,2024-01-26,772.93,PayPal
1395001,1395,France,2024-11-29,80.33,PayPal
3878002,3878,India,2024-07-16,886.81,PayPal
1575001,1575,Japan,2024-02-08,150.08,PayPal
9127004,9127,Germany,2022-12-26,767.92,PayPal
2491003,2491,USA,2025-02-05,491.55,Card
848002,848,Mexico,2023-12-08,582.07,Card
8302004,8302,Germany,2023-05-24,266.79,PayPal
654800001,6548,Brazil,2024-09-05,147.21,ApplePay
6912005,6912,China,2025-01-01,55.69,Card
744002,744,Italy,2023-06-28,128.85,Card
885600004,8856,India,2024-05-26,537.18,ApplePay
4107001,4107,France,2024-12-09,950.08,PayPal
2003010,2003,Germany,2025-01-01,51.31,Card
2844005,2844,Korea,2024-06-23,108.51,PayPal
746010,746,India,2024-08-26,987.45,Card
394001,394,Korea,2024-09-10,318.72,Card
4209003,4209,India,2025-01-17,584.64,PayPal
7782003,7782,France,2024-06-16,14.53,PayPal
494963767,4866,France,1970-01-01,436.33,PayPal
31001,31,India,2023-10-23,933.87,PayPal
9772005,9772,Russia,2023-05-31,442.37,PayPal
6626003,6626,China,2024-08-11,854.64,Card
1422002,1422,Japan,2024-12-29,453.09,Card
7427004,7427,India,2025-02-17,942.75,PayPal
1294002,1294,Brazil,2023-12-16,927.65,PayPal
4689004,4689,Germany,2024-03-17,531.57,PayPal
1395004,1395,France,2023-06-20,744.57,Card
1452001,1452,Japan,2024-01-05,804.03,Card
578400003,5784,Mexico,2024-07-07,241.95,ApplePay
171334797,4934,China,1970-01-01,832.19,PayPal
2081004,2081,Mexico,2024-03-19,380.51,Card
9735004,9735,Brazil,2024-09-05,263.48,Card
3701008,3701,USA,2025-01-27,614.54,PayPal
9510006,9510,China,2023-11-10,868.46,Card
9341003,9341,Korea,2024-01-09,928.46,PayPal
645300006,6453,Russia,2024-05-12,92.03,ApplePay
2238001,2238,China,2024-07-16,322.66,PayPal
2447004,2447,Germany,2024-08-21,129.01,PayPal
2491007,2491,USA,2025-01-27,365.1,Card
8669002,8669,France,2025-01-18,843.87,PayPal
8856007,8856,India,2025-03-08,670.68,PayPal
2530004,2530,Germany,2023-04-17,786.47,Card
511900001,5119,India,2025-01-25,641.84,ApplePay
3764003,3764,Brazil,2025-02-01,690.42,Card
6758004,6758,Korea,2022-12-13,680.57,PayPal
4209002,4209,India,2024-12-15,663.9,Card
6722001,6722,Italy,2024-06-11,479.82,Card
99500004,995,India,2024-08-02,50.73,ApplePay
3549002,3549,USA,2025-01-10,426.03,Card
9719003,9719,France,2024-01-10,345.73,PayPal
1571005,1571,Germany,2023-12-05,808.35,Card
7542006,7542,Mexico,2025-01-30,22.14,Card
101900004,1019,USA,2024-10-17,93.17,ApplePay
8937006,8937,Brazil,2024-07-04,598.47,PayPal
4563004,4563,France,2023-10-08,273.76,PayPal
180629117,2335,Korea,1970-01-01,752.04,PayPal
9629001,9629,Mexico,2023-08-05,247.83,PayPal
8469002,8469,Germany,2024-04-09,732.66,PayPal
8909001,8909,Brazil,2024-11-28,563.12,PayPal
3192002,3192,Korea,2024-10-10,303.05,PayPal
2748002,2748,USA,2025-02-04,388.95,Card
8386004,8386,France,2024-07-10,549.28,Card
9885002,9885,USA,2023-09-04,919.37,Card
454414868,4689,Germany,1970-01-01,304.74,ApplePay
860004,860,Korea,2024-05-12,521.52,PayPal
619800008,6198,Mexico,2024-12-13,170.28,ApplePay
3173001,3173,USA,2024-04-09,178.24,Card
9687002,9687,Brazil,2024-12-21,834.78,PayPal
158400006,1584,USA,2025-01-16,121.16,ApplePay
241001,241,France,2025-03-09,586.24,Card
7043002,7043,Germany,2024-12-22,956.11,PayPal
2862006,2862,Brazil,2024-07-01,56.06,PayPal
149000004,1490,Mexico,2024-09-14,104.83,ApplePay
3259002,3259,Korea,2024-10-21,562.71,Card
7655009,7655,Germany,2025-03-05,57.66,Card
3926005,3926,Korea,2024-09-12,578.01,PayPal
2344007,2344,Italy,2023-01-24,981.1,PayPal
5037003,5037,Italy,2025-01-07,366.8,PayPal
3192004,3192,Korea,2024-06-10,544.09,PayPal
901500005,9015,Brazil,2024-07-29,94.45,ApplePay
9444001,9444,Germany,2024-07-25,79.77,Card
7493006,7493,Japan,2022-10-22,491.88,PayPal
769007,769,Mexico,2022-07-29,681.09,PayPal
3796007,3796,China,2024-05-13,899.59,Card
2667002,2667,France,2024-05-21,225.55,PayPal
357900004,3579,Mexico,2024-12-20,216.47,ApplePay
8385003,8385,India,2023-02-20,865.88,Card
929451295,1388,Korea,1970-01-01,313.6,Card
2484004,2484,Brazil,2025-01-08,263.04,PayPal
9395010,9395,France,2024-12-25,775.02,Card
6285007,6285,Germany,2023-12-10,137.22,Card
588700005,5887,Germany,2024-12-07,435.35,ApplePay
971900001,9719,France,2024-11-10,48.94,ApplePay
6011004,6011,Mexico,2024-08-23,165.26,Card
8462006,8462,France,2023-02-28,425.66,Card
8736001,8736,Italy,2022-11-13,798.62,Card
7473003,7473,France,2023-01-09,297.27,PayPal
1762003,1762,Brazil,2025-02-20,721.33,PayPal
1422001,1422,Japan,2025-02-14,167.04,PayPal
9326007,9326,Korea,2023-08-12,879.4,PayPal
4084002,4084,Brazil,2025-02-10,181.06,Card
4886003,4886,India,2025-02-17,117.21,PayPal
9380005,9380,India,2023-03-06,738.55,Card
2286009,2286,Germany,2024-03-12,640.88,PayPal
3549007,3549,USA,2024-11-12,449.65,Card
718500002,7185,India,2024-10-24,344.94,ApplePay
282800004,2828,Brazil,2025-02-11,357.0,ApplePay
6267004,6267,India,2024-05-13,88.18,Card
111001,111,China,2024-02-18,135.14,Card
7542007,7542,Mexico,2025-01-02,88.72,Card
3504004,3504,France,2024-12-13,112.95,Card
9629002,9629,Mexico,2024-08-30,155.45,PayPal
1981006,1981,Mexico,2022-10-14,204.14,Card
6626004,6626,China,2024-09-03,697.3,Card
5963003,5963,Germany,2024-07-10,941.66,PayPal
6547001,6547,Mexico,2024-08-17,88.41,PayPal
2667005,2667,France,2023-12-04,372.04,PayPal
9031002,9031,France,2025-02-20,906.43,PayPal
488004,488,Germany,2022-10-09,886.12,Card
4433004,4433,China,2024-12-13,673.59,PayPal
9629005,9629,Mexico,2025-01-21,149.9,Card
1190005,1190,Germany,2023-05-15,439.15,PayPal
8316009,8316,Brazil,2022-12-07,581.98,Card
849002,849,France,2025-02-24,572.43,PayPal
6517004,6517,Italy,2023-11-12,134.09,PayPal
8501005,8501,Brazil,2024-12-28,369.12,PayPal
6587004,6587,Germany,2023-08-29,100.48,PayPal
138003,138,Germany,2024-06-22,525.76,PayPal
6267002,6267,India,2025-03-09,468.7,Card
9937003,9937,USA,2022-10-12,835.52,PayPal
352800004,3528,Germany,2025-02-22,245.84,ApplePay
8431003,8431,Mexico,2023-09-08,18.13,Card
5032001,5032,India,2025-01-06,539.64,Card
1453004,1453,India,2025-03-07,2.95,PayPal
9233004,9233,India,2024-12-26,699.46,Card
3389004,3389,Mexico,2023-06-30,540.21,Card
3565001,3565,Brazil,2022-12-27,850.73,Card
6389001,6389,USA,2024-05-21,349.03,Card
592700002,5927,Mexico,2025-03-06,0.0,ApplePay
1910005,1910,Mexico,2024-09-27,335.1,Card
221010,221,Brazil,2023-07-23,249.42,PayPal
551003,551,France,2024-06-22,380.96,PayPal
576782571,7100,Italy,1970-01-01,531.33,PayPal
8522002,8522,Italy,2023-11-10,631.28,Card
8636001,8636,India,2024-12-25,874.46,PayPal
6038001,6038,Germany,2024-05-19,57.81,Card
5640002,5640,Brazil,2023-11-17,203.19,Card
8954001,8954,USA,2024-07-29,440.38,Card
8457005,8457,Brazil,2024-02-27,393.44,Card
7068006,7068,Mexico,2024-05-21,365.88,PayPal
542500003,5425,Germany,2024-09-25,89.83,ApplePay
7784003,7784,Korea,2025-01-30,90.35,Card
6953004,6953,Germany,2024-01-09,187564.656260202,Card
7900004,7900,China,2024-07-23,198.75,Card
1127001,1127,India,2024-10-07,473.8,PayPal
6348001,6348,USA,2024-12-18,316.6,PayPal
6204005,6204,India,2024-07-18,964.34,PayPal
9341004,9341,Korea,2024-08-19,143.3,Card
321984367,2429,Korea,1970-01-01,125.97,PayPal
5482004,5482,USA,2024-07-06,753.64,Card
609800005,6098,France,2024-05-19,424.03,ApplePay
6928006,6928,Mexico,2025-02-19,38.08,PayPal
859003,859,Germany,2025-02-17,161.84,PayPal
9520001,9520,France,2023-08-17,240.89,PayPal
8343007,8343,Mexico,2025-01-30,147.62,PayPal
3764006,3764,Brazil,2024-12-17,508.52,Card
1289008,1289,China,2024-03-15,133.1,PayPal
3012005,3012,France,2023-11-30,565.35,Card
6803004,6803,Mexico,2022-11-06,651.87,PayPal
2319004,2319,Korea,2024-05-31,912.26,PayPal
2429002,2429,Korea,2024-07-20,64.76,Card
7141006,7141,Italy,2025-03-02,42.1,Card
3210004,3210,India,2024-10-26,905.58,Card
3621005,3621,India,2024-01-28,264.9,PayPal
3048008,3048,France,2023-06-20,923.21,PayPal
8485005,8485,France,2024-04-21,12.42,Card
2491004,2491,USA,2025-02-28,534.4,Card
2561001,2561,France,2025-01-11,229.97,Card
9443002,9443,Japan,2025-02-13,157.96,PayPal
5031004,5031,USA,2024-04-10,562.37,PayPal
8462001,8462,France,2024-02-23,792.72,PayPal
9127003,9127,Germany,2023-05-21,211.89,Card
5035006,5035,USA,2025-03-02,779.77,Card
2033001,2033,Mexico,2023-11-16,104.02,PayPal
2862004,2862,Brazil,2023-03-03,318.07,PayPal
9706001,9706,Mexico,2024-02-13,530.63,Card
1051003,1051,Mexico,2024-07-13,247.63,PayPal
1321004,1321,USA,2024-10-10,715.04,PayPal
8431004,8431,Mexico,2024-11-19,38.21,PayPal
6636002,6636,Russia,2025-01-17,762.28,Card
2137008,2137,China,2024-08-04,213.84,Card
7899002,7899,USA,2024-11-20,927.08,PayPal
496006,496,Brazil,2024-10-27,575.8,PayPal
43008,43,Mexico,2024-11-05,66.03,PayPal
2345002,2345,Brazil,2025-01-15,87.84,Card
514001,514,France,2024-09-09,695.74,PayPal
4466001,4466,Mexico,2024-05-25,64.17,Card
4737001,4737,Mexico,2023-10-08,407.68,Card
3112002,3112,China,2025-02-26,959.45,Card
2381003,2381,Korea,2024-11-25,749.07,PayPal
2575006,2575,Italy,2024-07-19,510.16,Card
2828001,2828,Brazil,2023-11-17,398.05,PayPal
9601004,9601,India,2024-12-28,486.2,PayPal
808724020,2137,China,1970-01-01,49.76,Card
3350008,3350,Brazil,2025-01-29,742.13,Card
8669004,8669,France,2023-05-27,726.25,Card
4522006,4522,India,2024-10-31,111.23,PayPal
6961001,6961,Germany,2024-01-12,541.19,PayPal
9614003,9614,Japan,2022-10-25,665.82,Card
7780002,7780,Italy,2024-12-26,226.3,Card
645300002,6453,Russia,2024-05-30,203.4,ApplePay
718009,718,Brazil,2023-07-19,27.85,PayPal
3695001,3695,Russia,2024-01-06,183.86,PayPal
9551001,9551,China,2024-06-11,666.03,Card
2964008,2964,China,2024-07-31,885.15,Card
9372004,9372,Korea,2024-11-23,579.41,Card
5857004,5857,Mexico,2022-08-20,517.87,Card
416003,416,China,2025-01-13,678.32,PayPal
7453006,7453,India,2023-07-04,309.06,PayPal
3230005,3230,USA,2024-06-13,484.53,PayPal
1397003,1397,Italy,2022-10-11,463.81,PayPal
2246007,2246,Germany,2025-02-13,743.11,Card
3230003,3230,USA,2024-01-16,200.55,PayPal
188001,188,India,2023-12-31,331.79,PayPal
1354006,1354,France,2025-01-05,753.8,PayPal
513096588,7057,India,1970-01-01,409.76,Card
335006,335,France,2024-09-01,962.52,Card
613100003,6131,India,2024-10-14,592.91,ApplePay
6757008,6757,Germany,2024-09-06,435.11,Card
9862002,9862,India,2024-08-30,995.42,Card
474200002,4742,Brazil,2025-03-01,945.59,ApplePay
4832005,4832,France,2022-06-08,360.43,Card
985002,985,Mexico,2023-09-01,3.27,PayPal
2072005,2072,USA,2024-10-06,145.51,PayPal
378001,378,China,2025-02-22,263.81,PayPal
4107002,4107,France,2024-10-13,897.47,PayPal
4570002,4570,France,2024-03-18,555.44,PayPal
5037004,5037,Italy,2024-01-21,432.47,Card
2992005,2992,USA,2024-09-27,262.48,PayPal
894006,894,Russia,2024-09-17,441.2,Card
9772003,9772,Russia,2024-05-23,102.14,PayPal
2810003,2810,France,2024-03-06,496.88,PayPal
6527003,6527,China,2024-12-25,612.22,Card
